LIMIT_BAL,total_bill,default,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,AGE_BIN,BAL_BIN
150000,0,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,3,2
50000,34844,1,0,0,0,0,0,0,1,1,1,1,1,1,7569,7321,6964,5814,3994,3182,3,1
150000,512807,1,0,0,0,2,2,2,1,1,0,1,0,1,76433,78853,87281,85099,93340,91801,2,2
50000,122547,1,0,0,0,0,0,0,1,1,1,1,1,1,47457,37404,9863,8537,9683,9603,2,1
10000,44283,1,0,0,0,0,0,0,1,1,1,1,1,0,8279,8739,9409,5817,6044,5995,1,1
50000,177203,1,2,2,2,0,0,0,1,0,1,1,1,1,26417,28901,28131,28682,35083,29989,2,1
50000,51388,1,-1,0,0,-1,-1,-2,1,0,1,0,0,0,25441,25868,0,79,0,0,1,1
50000,43659,1,-2,-1,0,0,2,0,1,1,1,0,1,1,1069,4288,6994,9530,9225,12553,2,1
80000,261583,1,0,0,0,0,0,0,1,1,1,1,1,1,47227,48126,45924,43389,41423,35494,1,1
60000,172951,1,0,0,0,0,0,0,1,1,1,1,1,1,54368,55643,15242,15550,16001,16147,2,1
50000,198148,1,3,2,2,0,0,0,1,1,1,1,1,1,49786,51124,43720,18183,17349,17986,1,1
200000,0,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,2,2
100000,153974,1,1,2,2,2,3,2,1,0,1,0,0,1,24357,25128,24482,27225,26630,26152,2,1
60000,244346,1,2,0,0,0,2,0,1,1,1,0,1,1,61138,57284,32160,32873,31334,29557,2,1
120000,9541,1,-1,-1,-1,-1,-1,-1,1,1,1,0,1,0,887,375,363,1442,0,6474,2,1
240000,43916,1,-1,-1,2,0,-1,2,1,1,0,1,0,1,5402,7002,6700,5207,13793,5812,2,2
90000,64830,1,0,0,0,0,0,0,1,1,0,1,1,1,11206,11264,9472,5350,11955,15583,1,1
30000,107629,1,-2,-1,0,0,2,0,1,1,1,0,1,1,0,20280,3799,29431,26439,27680,1,1
70000,62528,1,0,0,0,0,0,0,1,1,1,1,1,1,7116,8316,9964,11490,13363,12279,1,1
60000,297978,1,1,2,0,0,3,2,0,1,1,0,1,0,44209,43219,47488,54745,53598,54719,2,1
50000,193116,1,0,0,0,0,0,-2,1,1,1,0,0,0,46759,48011,49034,49312,0,0,2,1
50000,148874,1,0,0,0,0,0,0,1,1,1,1,1,1,42502,43733,42315,6570,6687,7067,3,1
200000,864513,1,0,0,2,0,0,0,1,1,1,1,1,1,152001,159015,149837,131827,134547,137286,2,2
30000,53222,1,3,2,0,0,0,0,0,1,0,0,0,1,14214,12927,11035,5615,5295,4136,1,1
30000,112434,1,2,0,0,0,0,-2,1,1,0,0,0,0,28538,28514,28082,27300,0,0,1,1
200000,6947,1,-1,-1,2,-1,-1,-1,1,0,1,1,1,1,663,1314,646,1297,1314,1713,2,2
50000,269474,1,1,2,2,2,2,2,0,1,1,0,1,0,43281,42322,45290,45879,45016,47686,2,1
80000,296787,1,0,0,0,0,0,0,1,1,1,1,1,1,47829,45272,46891,48501,52193,56101,1,1
20000,68681,1,3,2,3,2,0,0,1,0,0,1,1,0,10155,11947,11469,10991,11657,12462,1,1
200000,30016,1,1,2,2,2,0,0,0,1,1,1,1,1,2673,2477,6399,6202,5257,7008,2,2
200000,2018,1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,340,337,334,330,337,340,2,2
50000,146243,1,0,0,0,2,2,6,1,1,0,1,0,1,11615,16089,25769,25067,34423,33280,3,1
90000,364174,1,0,0,0,0,0,0,1,1,1,1,1,1,56307,58399,60424,61720,63034,64290,2,1
60000,165382,1,0,0,2,2,2,2,1,1,0,1,0,1,24752,27065,28340,27630,29278,28317,2,1
140000,184512,1,0,0,2,0,0,0,1,1,1,1,1,1,30956,33620,33330,32638,29631,24337,2,2
480000,37563,1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1250,22338,6103,5960,577,1335,2,2
50000,211848,1,0,0,0,0,0,0,1,1,1,1,1,1,50813,50492,49643,21095,20294,19511,2,1
310000,1639977,1,1,2,2,2,2,2,1,0,1,1,0,1,266673,270470,264550,280320,285861,272103,2,2
50000,75415,1,2,0,0,2,2,2,1,1,0,1,0,1,10720,11730,13212,12688,13711,13354,3,1
100000,288445,1,1,2,0,0,0,0,0,1,1,1,1,1,48024,46578,46781,48314,49154,49594,1,1
50000,255574,1,1,2,2,2,2,2,1,0,1,0,1,0,40179,41342,40383,42800,41985,48885,2,1
150000,749331,1,-1,0,0,0,0,2,1,1,1,1,1,1,123191,134985,131024,125344,122701,112086,2,2
100000,7591,1,-1,2,-1,-1,-1,-1,0,1,1,1,1,0,2172,954,363,900,1034,2168,2,1
320000,129622,1,-1,-1,-1,0,0,-1,1,1,1,1,1,1,3305,86288,14900,12205,8727,4197,2,2
30000,12077,1,0,0,0,2,0,0,1,1,0,0,1,0,2305,2164,2595,2041,1620,1352,2,1
150000,815637,1,0,0,0,0,0,0,1,1,1,1,1,1,143753,140181,138594,139417,142210,111482,2,2
230000,1148263,1,0,0,0,0,0,0,1,1,1,1,1,1,214420,214570,170037,176855,183684,188697,3,2
360000,7582,1,-1,-1,-1,-1,-1,-1,0,1,0,1,1,1,2002,2,3766,16,926,870,2,2
80000,155322,1,0,0,0,0,0,0,1,1,1,1,0,0,58597,52463,16927,15142,12193,0,3,1
50000,179681,1,1,2,0,0,0,0,0,1,1,1,1,0,28781,28050,29081,29827,30465,33477,2,1
50000,207083,1,1,2,0,0,0,3,0,1,1,1,0,0,32819,32001,33007,33850,38148,37258,2,1
80000,15255,1,0,-1,-1,-2,-2,-2,1,0,0,0,0,0,13165,2090,0,0,0,0,1,1
30000,171945,1,0,0,0,0,0,0,1,1,1,1,1,1,29507,30358,28786,27968,26318,29008,2,1
200000,2332,1,-1,-1,-1,-1,0,-1,1,0,1,0,1,1,401,383,0,764,383,401,2,2
80000,309253,1,0,0,0,0,0,0,1,1,1,1,1,1,57823,50938,49971,49493,50715,50313,1,1
360000,3674,1,-1,-1,-1,-2,-2,-2,1,0,0,0,0,0,1161,2513,0,0,0,0,1,2
80000,196720,1,0,0,0,0,0,0,1,1,1,1,1,1,40850,42476,42610,43428,13546,13810,2,1
20000,120395,1,1,2,0,0,0,0,0,1,1,1,1,0,21660,19777,19500,19889,19175,20394,2,1
20000,77579,1,0,0,0,0,0,0,1,1,1,1,1,1,12720,13676,12165,12413,12665,13940,3,1
50000,111277,1,1,2,0,0,0,0,0,1,1,1,1,1,19229,17271,18277,18489,18714,19297,1,1
20000,2328,1,-1,-1,-2,-2,-2,-2,0,0,0,0,0,0,2328,0,0,0,0,0,3,1
150000,419732,1,1,2,2,0,0,0,1,0,1,1,1,1,108763,110363,106255,30823,31415,32113,2,2
420000,29544,1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,13202,6166,6661,996,1021,1498,2,2
330000,2172012,1,6,6,6,5,4,3,0,0,0,0,0,0,377802,372379,365275,358172,352145,346239,2,2
120000,664275,1,0,0,0,0,0,0,1,1,1,1,1,1,104587,105378,112050,112725,114389,115146,1,1
170000,2505,1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,360,366,373,380,516,510,2,2
20000,104629,1,1,2,2,2,2,0,1,1,1,0,1,1,16369,18156,18379,18453,14280,18992,1,1
150000,13779,1,0,0,-1,-1,-1,-1,1,1,0,1,1,1,5679,3599,676,-34,2257,1602,3,2
90000,266224,1,4,3,2,0,0,0,0,0,1,1,1,1,62772,61455,59872,29582,25945,26598,2,1
20000,2881,1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,663,749,372,380,363,354,1,1
400000,368607,1,0,0,-2,-2,-1,-1,1,1,1,1,1,1,181209,86699,62242,38047,186,224,1,2
50000,297840,1,4,4,3,2,2,0,0,0,1,0,1,1,51350,50286,49176,50130,49209,47689,3,1
60000,301422,1,1,2,0,0,0,0,0,1,1,1,1,1,69335,60084,54878,38892,39160,39073,2,1
100000,150036,1,1,2,2,2,0,0,0,1,0,1,1,0,21505,20861,24094,23400,28827,31349,3,1
180000,595518,1,2,2,2,2,2,2,1,1,1,1,1,1,95009,97079,98074,99550,101819,103987,2,2
40000,419320,1,0,0,0,0,0,0,1,1,1,1,1,1,144403,147924,26967,22696,37977,39353,3,1
90000,643810,1,6,6,6,5,4,3,0,0,0,0,0,0,112652,111052,108500,105947,103791,101868,2,1
50000,0,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,3,1
100000,347465,1,1,2,3,4,4,3,1,1,1,0,0,0,53134,55674,59755,61720,59210,57972,1,1
80000,214185,1,0,0,0,0,-1,0,1,1,1,1,0,1,76883,74643,43838,16441,1844,536,1,1
360000,0,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,1,0,0,0,0,0,0,1,2
30000,2521,1,-2,-2,-2,-2,-2,-2,0,1,1,1,0,1,819,0,448,816,438,0,1,1
30000,84486,1,0,0,0,0,0,0,1,1,1,1,1,1,8353,10047,11564,16611,18187,19724,1,1
30000,56888,1,0,0,0,2,3,2,1,1,1,0,0,1,8759,9680,11378,9622,9132,8317,1,1
130000,472108,1,0,0,0,0,0,0,1,1,1,1,1,1,110768,114970,120960,40152,41522,43736,2,2
110000,509316,1,0,0,0,0,0,0,1,1,1,1,1,1,105493,108013,82476,70643,71038,71653,3,1
130000,363355,1,0,0,0,0,0,0,1,1,1,1,1,1,106159,69044,58878,45225,41575,42474,3,2
50000,207301,1,2,2,2,2,2,2,1,0,1,0,1,0,33000,34180,33338,35275,34574,36934,1,1
10000,47070,1,1,2,0,0,0,2,0,1,1,1,0,1,5691,5455,7982,8841,9700,9401,2,1
210000,4599,1,1,-2,-1,0,-1,-1,0,1,0,1,1,1,18,22,1774,1777,506,502,2,2
160000,264459,1,0,0,0,0,0,0,1,1,1,1,1,1,52389,51853,39859,39124,39949,41285,1,2
180000,47905,1,0,0,0,0,-1,-1,1,1,1,1,0,0,4520,6419,6865,8251,21850,0,2,2
70000,345334,1,1,2,0,0,0,0,0,1,1,1,1,1,71590,68157,67701,50275,43372,44239,1,1
50000,212748,1,2,2,2,2,0,0,1,1,0,1,1,1,33434,34619,35770,34913,36317,37695,3,1
270000,711935,1,0,0,0,0,0,0,1,1,1,1,1,1,156377,159259,165521,76190,77980,76608,2,2
60000,298360,1,1,2,2,2,0,0,1,1,0,1,1,0,49135,49861,50459,47832,48847,52226,1,1
140000,62217,1,-2,-2,-2,-2,-2,-1,1,1,1,1,1,1,15943,24891,12135,3907,3045,2296,2,2
220000,1092328,1,2,3,2,2,2,0,0,1,1,0,1,1,184788,178970,183193,183928,179795,181654,1,2
160000,45296,1,-1,2,2,-2,-2,-2,0,0,0,0,0,0,23041,22255,0,0,0,0,2,2
70000,320497,1,2,0,0,0,0,0,1,1,1,1,1,1,67549,61651,46988,47263,48114,48932,2,1
40000,189299,1,0,0,2,0,0,0,1,1,1,1,1,1,26679,31602,31783,32155,33141,33939,1,1
50000,241333,1,0,0,0,0,0,0,1,1,1,1,0,0,50589,46537,46795,47922,49490,0,1,1
100000,604577,1,0,0,0,0,0,0,1,1,1,1,1,1,101747,101770,101816,101665,98072,99507,3,1
10000,39339,1,3,2,2,2,2,2,1,0,1,0,1,0,5370,6347,6115,7031,6788,7688,3,1
200000,13500,1,-1,-1,2,-1,0,-1,1,0,1,0,1,0,3369,4035,2307,1861,530,1398,1,2
40000,77392,1,-1,2,-1,-1,0,0,0,1,1,1,1,1,683,363,369,26419,24609,24949,1,1
200000,1022829,1,1,2,2,2,2,2,0,1,1,1,1,1,177105,172381,175781,171391,163959,162212,3,2
110000,356032,1,2,2,2,2,2,2,1,1,1,1,1,0,56831,58017,58756,59570,60797,62061,3,1
50000,180050,1,2,0,0,0,0,0,1,1,1,1,1,1,30121,30578,30709,30045,29236,29361,2,1
170000,579655,1,0,0,0,0,0,0,1,1,1,1,1,1,92498,94107,97303,97212,97245,101290,2,2
200000,515,1,1,-1,-1,-2,-2,-2,1,0,0,0,0,0,0,515,0,0,0,0,2,2
80000,14906,1,1,2,-1,0,-1,-1,0,1,1,1,1,1,5467,2005,1698,3325,424,1987,1,1
30000,151054,1,0,0,2,0,0,0,1,0,1,1,1,0,28461,31145,30131,29959,29731,1627,2,1
60000,1788,1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0,293,297,302,306,297,293,2,1
10000,32209,1,1,2,-1,-1,-1,-1,1,1,1,1,1,0,9863,9650,4083,4554,2162,1897,2,1
50000,154781,1,0,0,0,0,0,-1,1,1,1,1,1,1,50634,48747,46360,2427,6250,363,2,1
180000,64240,1,0,0,0,0,0,0,1,1,1,0,1,1,12320,11772,11708,5902,768,21770,1,2
30000,141259,1,2,0,0,0,0,0,1,1,0,1,0,0,29153,30422,30095,25879,25710,0,1,1
250000,0,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,2,2
100000,376234,1,1,2,2,2,2,2,0,1,1,0,1,1,59151,57639,62675,65038,63862,67869,2,1
90000,6777,1,-1,-1,-1,-1,0,-1,1,1,1,0,1,0,3392,208,1511,433,424,809,1,1
330000,1545345,1,0,0,2,0,0,0,1,0,1,1,1,1,243619,259504,253839,257500,262740,268143,2,2
70000,216234,1,0,0,0,0,0,0,1,1,1,1,1,1,65804,38260,27935,28510,26641,29084,1,1
100000,282984,1,2,2,2,2,2,2,1,1,1,1,1,1,44086,45079,47833,48668,48422,48896,3,1
80000,56906,1,0,0,0,0,0,0,1,1,1,0,0,0,18123,6851,7609,8111,8107,8105,3,1
50000,108626,1,0,0,2,0,0,0,1,1,1,1,1,1,25566,22969,18036,13842,14978,13235,3,1
500000,2488939,1,0,0,0,0,0,0,1,1,1,1,1,1,403826,404669,412115,417795,428637,421897,2,2
50000,267282,1,2,2,2,2,2,2,1,1,0,1,1,1,48670,45582,44024,36731,45763,46512,1,1
400000,1363687,1,4,3,2,0,0,-1,0,0,1,0,1,1,278829,275093,269441,269164,269218,1942,2,2
170000,608405,1,0,0,0,0,0,0,1,1,1,1,1,1,165047,169009,172326,35253,32888,33882,1,2
20000,108539,1,2,0,0,0,0,0,1,1,1,1,1,1,15994,17321,18319,18605,19079,19221,2,1
160000,118766,1,2,2,0,0,0,2,0,1,1,1,1,1,16638,16082,17493,20723,23959,23871,2,2
70000,276320,1,0,0,0,0,0,0,1,1,1,1,1,1,71256,65334,50210,30004,30110,29406,2,1
200000,836,1,1,-1,-1,-1,0,-1,1,0,1,0,1,1,0,342,0,138,150,206,2,2
520000,1903591,1,2,2,0,0,0,0,0,1,1,1,1,1,435969,366251,330281,252002,256569,262519,2,2
50000,204255,1,2,0,0,0,0,0,1,1,1,1,1,1,42379,40276,32609,29935,29080,29976,2,1
290000,76230,1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,19258,33331,17564,1610,4233,234,2,2
30000,85270,1,3,2,0,0,0,0,0,1,1,1,1,1,13799,13289,13993,14356,14662,15171,2,1
60000,11421,1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1901,1903,1905,1908,1903,1901,2,1
50000,52412,1,0,0,2,2,2,2,1,0,1,0,1,1,5805,8187,7900,9751,9464,11305,1,1
90000,0,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,1
50000,151652,1,0,0,0,0,0,0,1,1,1,1,1,1,35129,26180,25094,21092,21758,22399,2,1
20000,76452,1,1,2,0,0,2,2,0,1,1,0,1,0,8764,8469,13295,15062,14705,16157,3,1
210000,2795,1,-1,-1,-1,0,0,0,1,1,0,0,0,1,356,361,1019,698,361,0,2,2
30000,154823,1,2,0,0,0,0,0,1,1,1,1,1,1,26864,27736,28084,28350,29002,14787,1,1
500000,470370,1,1,2,2,2,2,2,1,1,1,1,1,0,74880,76498,77650,78779,80465,82098,3,2
100000,409943,1,3,2,0,0,2,0,0,1,1,0,1,1,87825,85589,85439,50660,49707,50723,1,1
80000,287833,1,2,2,2,2,2,2,1,1,1,1,1,1,45673,46624,47538,48236,49354,50408,2,1
20000,-6222,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,-324,-712,-711,-1489,-1492,-1494,1,1
100000,506743,1,0,0,2,0,0,0,1,0,1,1,1,1,97586,102910,99024,70416,68232,68575,3,1
150000,139986,1,2,2,2,-1,-1,-1,1,1,1,1,1,1,63512,66770,776,5749,838,2341,1,2
20000,76082,1,0,-1,2,0,0,-2,1,0,1,0,0,0,16843,20204,19423,19612,0,0,2,1
50000,244010,1,0,0,0,0,0,0,1,1,1,1,1,1,46495,47657,48527,44630,43314,13387,1,1
50000,64234,1,2,2,2,0,0,0,1,1,1,1,1,1,8318,9044,9749,11584,12377,13162,1,1
50000,210425,1,0,0,0,0,0,0,1,1,1,1,1,1,50682,50869,47876,20258,20336,20404,2,1
50000,194850,1,-1,0,0,0,3,2,1,1,1,0,1,0,29338,30064,31411,35058,34219,34760,1,1
90000,368850,1,-1,0,0,0,0,0,1,1,1,1,1,1,23983,92287,91373,54068,56086,51053,1,1
280000,750339,1,0,0,0,0,0,0,1,1,1,1,1,1,173116,160974,146134,97364,91697,81054,2,2
120000,186458,1,0,0,-2,-1,0,0,1,1,1,1,1,1,22475,-2054,-772,1209,81952,83648,1,1
50000,96719,1,2,2,2,2,2,2,0,1,1,0,1,0,15025,14494,16246,16681,16272,18001,1,1
50000,179003,1,3,2,2,0,0,0,1,0,1,1,1,1,30426,31143,30318,28910,29228,28978,2,1
170000,5078,1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,2844,373,732,392,373,364,2,2
50000,147938,1,1,2,2,0,0,2,1,1,1,1,0,1,49303,25020,25186,15549,16651,16229,3,1
150000,4943,1,1,-1,2,2,-2,-1,1,0,0,0,1,0,0,1563,1404,0,0,1976,2,2
60000,102362,1,1,2,0,0,0,0,0,1,0,1,0,1,28855,28050,24242,6029,7594,7592,1,1
200000,1191883,1,0,0,0,0,0,0,1,1,1,1,1,1,199357,200081,200860,197432,196352,197801,2,2
50000,187688,1,0,0,0,0,0,0,1,1,1,1,1,1,48599,49145,50210,10046,20096,9592,2,1
50000,280396,1,1,2,2,2,0,0,0,1,0,1,1,0,45675,44671,47645,46483,47457,48465,2,1
80000,438581,1,3,2,2,2,0,0,1,1,0,1,1,1,72418,72682,73507,71733,73414,74827,2,1
290000,10699,1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,3476,524,1881,494,524,3800,2,2
130000,25629,1,2,2,2,2,2,2,1,1,0,1,0,1,2874,4427,4801,4192,5159,4176,1,2
200000,16578,1,-1,-1,-2,-2,-2,-1,0,0,0,0,1,0,9763,-245,-254,-262,-245,7821,2,2
260000,14677,1,-1,-1,-1,-1,-1,-1,0,1,1,1,1,0,3779,48,4933,587,3843,1487,1,2
50000,157606,1,0,0,0,0,0,0,1,1,1,1,1,1,41711,40058,31143,14701,13623,16370,3,1
80000,10125,1,-1,-1,-1,0,-1,-1,1,1,0,1,1,0,3215,1220,930,928,717,3115,1,1
80000,25761,1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,6796,2073,4605,4766,4049,3472,2,1
100000,471086,1,0,0,0,0,0,0,1,1,1,1,1,1,75345,76735,78420,79202,80056,81328,1,1
50000,284236,1,2,2,2,2,2,2,1,0,1,1,0,1,43218,46526,45475,48706,50784,49527,1,1
150000,756855,1,2,2,2,0,0,2,1,1,1,1,1,1,120805,123377,122871,123937,131541,134324,2,2
70000,124509,1,0,0,2,2,2,2,1,0,1,1,0,1,17560,20276,19660,22225,22653,22135,2,1
160000,682675,1,3,2,2,2,2,2,0,1,1,1,0,1,110840,107651,113924,115566,118375,116319,1,2
390000,525783,1,0,0,0,0,0,2,1,1,1,1,0,1,98287,94150,89703,83696,84477,75470,2,2
320000,7856,1,1,-2,-1,-1,-1,-1,0,1,0,1,1,1,0,0,1246,0,640,5970,1,2
180000,826856,1,2,2,0,0,0,0,0,1,1,1,1,1,186904,167772,125877,119276,117519,109508,1,2
30000,124228,1,2,0,0,0,2,2,1,1,1,0,1,0,21350,20451,20163,19559,17454,25251,2,1
160000,2448,1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,409,408,407,407,408,409,3,2
160000,817944,1,2,2,2,2,2,2,1,1,1,1,1,1,131105,133820,135129,136494,139424,141972,2,2
260000,568060,1,0,0,0,0,0,0,1,1,1,1,1,1,107830,122988,117126,96016,62850,61250,2,2
370000,2066335,1,2,0,0,0,0,0,1,1,1,1,1,1,376035,377616,355143,315763,322562,319216,2,2
210000,2741,1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,440,454,469,484,454,440,3,2
20000,30619,1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0,3338,2336,14106,9193,1113,533,1,1
150000,892357,1,0,0,0,0,0,0,1,1,1,1,1,1,147901,149407,148153,150777,146451,149668,2,2
360000,2267,1,-1,-1,-2,-2,-2,-2,0,0,0,0,0,0,2473,-37,-47,-58,-37,-27,2,2
60000,152361,1,0,0,0,0,2,0,1,1,1,0,1,1,14895,19642,27241,29788,29152,31643,1,1
150000,373847,1,2,0,0,0,0,0,1,1,1,1,1,1,116958,87250,43086,40859,42199,43495,3,2
50000,231883,1,0,0,0,0,0,0,1,1,1,1,1,1,50225,49110,43586,29674,30354,28934,1,1
240000,12627,1,-1,-1,2,2,2,2,1,0,0,0,0,0,2691,2491,2482,2472,2491,0,2,2
200000,390790,1,0,0,0,0,-2,-2,1,1,0,0,0,0,199225,132441,59124,0,0,0,2,2
130000,317899,1,1,2,0,0,0,2,0,1,1,1,1,0,51594,50508,51582,52134,55475,56606,2,2
80000,91674,1,0,0,0,0,0,2,1,1,1,1,0,1,57803,7592,7828,7471,5993,4987,1,1
80000,474901,1,2,2,2,2,2,2,1,0,1,0,1,1,77084,81732,79386,81369,76585,78745,2,1
160000,114040,1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,2046,68950,40198,942,950,954,3,2
160000,4620,1,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1460,0,755,760,750,895,2,2
500000,155767,1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,5346,6632,5709,4541,67847,65692,2,2
280000,91291,1,-2,-2,-2,-2,-2,-1,1,1,0,0,1,1,4404,-296,-293,-290,-296,88062,2,2
90000,70071,1,0,0,-2,-2,-2,-2,0,0,0,0,0,0,70187,-20,-28,-35,-20,-13,1,1
460000,1569442,1,0,0,0,0,0,0,1,1,1,1,1,1,296801,283713,273366,249968,238703,226891,2,2
80000,0,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,3,1
500000,72961,1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,11670,12866,11560,12531,11644,12690,2,2
170000,121180,1,2,2,2,2,2,2,1,0,1,0,1,0,27011,30110,18124,19070,18803,8062,2,2
20000,32859,1,0,-1,-1,-1,0,0,1,1,1,1,1,0,7392,2775,3505,4806,5738,8643,1,1
230000,6036,1,1,-2,-1,-1,-1,-1,0,1,0,1,1,1,0,0,364,0,2635,3037,2,2
130000,4523,1,-1,-1,-1,-1,0,0,1,1,1,0,0,1,290,1960,305,974,658,336,1,2
310000,968977,1,0,0,0,0,0,0,1,1,1,1,1,1,272616,170010,156735,131317,118869,119430,1,2
50000,162692,1,0,0,0,0,0,0,1,1,1,1,1,1,24878,26230,26922,27600,28129,28933,3,1
80000,472315,1,2,2,2,0,0,2,1,0,1,1,0,1,72227,81900,78812,79257,81630,78489,2,1
120000,399204,1,2,2,2,2,2,2,1,1,1,1,1,1,64153,65440,63944,67294,68575,69798,2,1
50000,125147,1,2,0,0,0,0,-1,1,1,1,0,1,1,27558,28583,29660,30594,-295,9047,3,1
20000,113776,1,0,0,2,2,2,2,1,0,1,0,1,0,16030,19728,19074,20170,18782,19992,3,1
120000,17508,1,-1,2,-1,0,-1,-1,0,1,0,1,1,1,4964,2508,5732,1802,1413,1089,2,1
120000,1168,1,1,-2,-2,-2,-1,-1,0,0,0,1,1,1,0,0,0,0,971,197,1,1
50000,148803,1,1,2,0,0,2,2,0,1,1,0,1,0,21827,21181,23800,26394,25853,29748,1,1
320000,419097,1,-1,-1,-1,0,0,0,1,1,1,1,1,1,3191,7638,204758,122459,63799,17252,1,2
30000,84194,1,1,2,0,0,0,0,0,1,1,1,1,1,13548,13067,14096,14240,14489,14754,3,1
50000,14111,1,0,-1,-1,-1,-1,-1,1,1,1,1,1,1,3982,1706,3795,1482,1484,1662,3,1
140000,808450,1,2,2,2,2,2,2,0,1,1,1,1,1,134071,130508,137304,136246,136234,134087,2,2
50000,88269,1,0,0,0,0,0,0,1,1,1,1,1,1,15944,14149,15095,14103,14029,14949,2,1
210000,0,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,2,2
100000,357680,1,0,0,0,0,0,0,1,1,1,1,1,1,99768,99455,93989,14524,33230,16714,1,1
50000,145297,1,2,0,0,0,0,0,1,1,1,1,1,1,47666,35525,16280,15024,15328,15474,2,1
120000,166839,1,0,0,0,0,0,0,1,1,1,1,1,1,19605,24312,28124,29372,30008,35418,1,1
50000,288078,1,2,2,2,2,0,0,1,1,1,1,1,0,45757,48806,50653,49052,45890,47920,1,1
30000,161083,1,2,2,2,2,2,2,1,0,1,0,1,0,25460,26759,26038,27382,26801,28643,2,1
500000,3523,1,-2,-2,-2,-2,-2,-2,1,1,0,0,0,1,0,2343,1180,0,0,0,2,2
200000,1685,1,-1,2,-1,-1,-1,-1,0,1,1,1,1,1,494,186,200,291,186,328,2,2
180000,3461,1,1,-2,-1,-1,-2,-2,0,1,0,0,0,0,36,50,3375,0,0,0,2,2
210000,2175,1,1,-1,-1,-1,-1,-2,1,1,1,0,0,1,0,1098,253,824,0,0,2,2
360000,8643,1,-1,-1,-1,-1,-1,-1,1,1,1,0,1,0,3035,2452,1020,1260,0,876,3,2
50000,198105,1,2,0,0,0,0,0,1,1,1,1,1,1,42485,44095,44058,31602,16584,19281,1,1
200000,688035,1,0,0,-1,0,0,0,1,1,1,1,1,1,202238,-4349,190836,96689,100141,102480,2,2
50000,6673,1,-1,-1,-1,-2,-2,-2,1,0,0,0,0,0,3061,3612,0,0,0,0,1,1
330000,49426,1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0,13278,12600,992,15541,6045,970,2,2
50000,93007,1,1,2,2,2,2,2,1,0,1,0,1,0,13774,15250,14715,16165,15763,17340,1,1
110000,14262,1,1,2,0,0,0,-2,0,1,0,0,0,0,7141,1862,2631,2628,0,0,2,1
30000,7055,1,1,-2,-2,-2,-2,-1,0,0,0,0,1,0,0,0,0,0,0,7055,1,1
20000,40051,1,1,2,2,0,0,0,1,0,1,1,1,0,5553,6497,6227,6407,7336,8031,2,1
20000,75332,1,0,0,2,-1,-1,0,1,1,1,1,1,0,13378,18318,13362,525,18157,11592,2,1
80000,3159,1,-1,-1,-1,-1,2,-1,1,1,1,0,1,1,395,388,380,1063,538,395,1,1
130000,517540,1,0,0,0,0,0,0,1,1,1,1,1,1,81936,83653,85365,87063,88876,90647,1,2
20000,107340,1,0,0,2,0,0,0,1,0,1,1,1,1,18521,17876,16449,18968,19241,16285,1,1
110000,558442,1,2,2,2,2,2,2,1,1,1,1,1,1,85818,91995,91791,94357,96405,98076,1,1
50000,23996,1,-2,-2,-2,-2,-2,-2,1,1,1,1,1,1,4044,5337,4169,4204,3564,2678,3,1
190000,437969,1,2,2,2,2,2,2,1,1,1,1,1,1,69542,71470,72442,73397,74857,76261,3,2
